"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Mar 23 13:40:23 GMT 2023","Thu Mar 23 13:40:28 GMT 2023","4976","tests","test_place_order_register_while_checkout","TestPlaceOrderRegisterWhileCheckout","","","test_place_order_register_while_checkout[chromium]","
        Test to verify Register while Checkout.
        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Thu Mar 23 13:40:56 GMT 2023","Thu Mar 23 13:40:57 GMT 2023","1149","tests","test_register_user_with_existing_email","TestRegisterUserWithExistingEmail","","","test_register_new_user","
        Test to verify registration through the Home page with existing email.
        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Thu Mar 23 13:41:58 GMT 2023","Thu Mar 23 13:41:59 GMT 2023","870","tests","test_view_category_products","TestViewCategoryProducts","","","test_view_category_products","
        Test to verify View Category Products.
        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Thu Mar 23 13:39:41 GMT 2023","Thu Mar 23 13:39:47 GMT 2023","5667","tests","test_download_invoice_after_purchase_order","TestDownloadInvoiceAfterPurchaseOrder","","","test_download_invoice_after_purchase_order[chromium]","
        Test to Download Invoice after purchase order.
        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Thu Mar 23 13:41:05 GMT 2023","Thu Mar 23 13:41:08 GMT 2023","3038","tests","test_subscription_in_home_page","TestSubscriptionInHomePage","","","test_subscription_home_page","
        Test to verify Subscription in home page.
        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Thu Mar 23 13:39:31 GMT 2023","Thu Mar 23 13:39:31 GMT 2023","793","tests","test_add_to_cart_from_recommended_items","TestRecommendedItems","","","test_add_to_cart_recommended_product","
        Test to Add to cart from Recommended items.
        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Thu Mar 23 13:41:10 GMT 2023","Thu Mar 23 13:41:10 GMT 2023","642","tests","test_subscription_in_the_cart_page","TestSubscriptionInTheCartPage","","","test_subscription_cart_page","
        Test to verify Subscription in Cart page.
        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Thu Mar 23 13:41:03 GMT 2023","Thu Mar 23 13:41:04 GMT 2023","1066","tests","test_search_product","TestSearchProduct","","","test_search_product","
        Test to verify search product.
        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Thu Mar 23 13:41:55 GMT 2023","Thu Mar 23 13:41:56 GMT 2023","1346","tests","test_view_and_cart_brand_products","TestViewAndCartBrandProducts","","","test_view_and_cart_brand_products","
        Test to verify View & Cart Brand Products.
        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Thu Mar 23 13:39:57 GMT 2023","Thu Mar 23 13:39:58 GMT 2023","1237","tests","test_logout_user","TestLogoutUser","","","test_logout_user[chromium]","
        Test to verify user is logging out.
        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Thu Mar 23 13:41:49 GMT 2023","Thu Mar 23 13:41:52 GMT 2023","2814","tests","test_verify_scroll_up_without_arrow_button_and_scroll_down_functionality","TestScrollUpInHomePage","","","test_scroll_up_on_home_page","
        Test to Verify Scroll Up without 'Arrow' button and Scroll Down functionality.
        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Thu Mar 23 13:40:43 GMT 2023","Thu Mar 23 13:40:45 GMT 2023","1768","tests","test_loging_user_with_invalid_data","TestLoginUserWithInvalidData","","","test_login_user_with_invalid_data","
        Test to verify user is logging in platform with invalid data.
        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Thu Mar 23 13:39:24 GMT 2023","Thu Mar 23 13:39:27 GMT 2023","3156","tests","test_add_products_in_cart","TestAddProductsInCart","","","test_add_products_in_cart","
        Test to verify Add Products in Cart.
        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Thu Mar 23 13:40:01 GMT 2023","Thu Mar 23 13:40:08 GMT 2023","7226","tests","test_place_order_login_before_checkout","TestPlaceOrderLoginBeforeCheckout","","","test_place_order_login_before_checkout[chromium]","
        Test to verify Login before Checkout.
        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Thu Mar 23 13:40:47 GMT 2023","Thu Mar 23 13:40:48 GMT 2023","1352","tests","test_products_page","TestVerifyProductsPage","","","test_products_page","
        Test to verify All Products and product detail page.
        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Thu Mar 23 13:40:32 GMT 2023","Thu Mar 23 13:40:35 GMT 2023","3568","tests","test_search_products_and_verify_cart_after_login","TestSearchProductsAndVerifyCartAfterLogin","","","test_search_products_and_verify_cart_after_login[chromium]","
        Test to verify Search Products and Verify Cart After Login.
        :param test_setup: setting up the browser and page objects
        :return: None
        "
