"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 04 10:39:08 GMT 2023","Tue Apr 04 10:39:09 GMT 2023","997","tests","test_products_page","TestVerifyProductsPage","","","test_products_page","
        Test to verify All Products and product detail page.
        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Tue Apr 04 10:39:29 GMT 2023","Tue Apr 04 10:39:29 GMT 2023","591","tests","test_subscription_in_the_cart_page","TestSubscriptionInTheCartPage","","","test_subscription_cart_page","
        Test to verify Subscription in Cart page.
        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Tue Apr 04 10:39:24 GMT 2023","Tue Apr 04 10:39:28 GMT 2023","3496","tests","test_subscription_in_home_page","TestSubscriptionInHomePage","","","test_subscription_home_page","
        Test to verify Subscription in home page.
        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Tue Apr 04 10:37:57 GMT 2023","Tue Apr 04 10:38:03 GMT 2023","6012","tests","test_download_invoice_after_purchase_order","TestDownloadInvoiceAfterPurchaseOrder","","","test_download_invoice_after_purchase_order[chromium]","
        Test to Download Invoice after purchase order.
        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Tue Apr 04 10:38:34 GMT 2023","Tue Apr 04 10:38:39 GMT 2023","4596","tests","test_place_order_register_before_checkout","TestPlaceOrderRegisterBeforeCheckout","","","test_place_order_register_before_checkout[chromium]","
        Test to verify Register before Checkout.
        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Tue Apr 04 10:39:43 GMT 2023","Tue Apr 04 10:39:45 GMT 2023","1512","tests","test_view_and_cart_brand_products","TestViewAndCartBrandProducts","","","test_view_and_cart_brand_products","
        Test to verify View & Cart Brand Products.
        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Tue Apr 04 10:39:33 GMT 2023","Tue Apr 04 10:39:36 GMT 2023","2762","tests","test_verify_scroll_up_using_arrow_button_and_scroll_down_functionality","TestScrollUpInHomePage","","","test_scroll_up_on_home_page","
        Test to Verify Scroll Up using 'Arrow' button and Scroll Down functionality.
        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Tue Apr 04 10:39:10 GMT 2023","Tue Apr 04 10:39:15 GMT 2023","4642","tests","test_register_user","TestRegisterUser","","","test_register_new_user","
        Test to verify registration through the Home page.
        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Tue Apr 04 10:39:37 GMT 2023","Tue Apr 04 10:39:40 GMT 2023","2991","tests","test_verify_scroll_up_without_arrow_button_and_scroll_down_functionality","TestScrollUpInHomePage","","","test_scroll_up_on_home_page","
        Test to Verify Scroll Up without 'Arrow' button and Scroll Down functionality.
        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Tue Apr 04 10:38:16 GMT 2023","Tue Apr 04 10:38:18 GMT 2023","1808","tests","test_logout_user","TestLogoutUser","","","test_logout_user[chromium]","
        Test to verify user is logging out.
        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Tue Apr 04 10:37:46 GMT 2023","Tue Apr 04 10:37:47 GMT 2023","1113","tests","test_add_to_cart_from_recommended_items","TestRecommendedItems","","","test_add_to_cart_recommended_product","
        Test to Add to cart from Recommended items.
        :param test_setup: setting up the browser and page objects
        :return: None
        "
