"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 04 10:32:38 GMT 2023","Tue Apr 04 10:32:41 GMT 2023","2813","tests","test_add_products_in_cart","TestAddProductsInCart","","","test_add_products_in_cart","
        Test to verify Add Products in Cart.
        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Tue Apr 04 10:34:50 GMT 2023","Tue Apr 04 10:34:53 GMT 2023","2951","tests","test_verify_scroll_up_without_arrow_button_and_scroll_down_functionality","TestScrollUpInHomePage","","","test_scroll_up_on_home_page","
        Test to Verify Scroll Up without 'Arrow' button and Scroll Down functionality.
        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Tue Apr 04 10:34:24 GMT 2023","Tue Apr 04 10:34:25 GMT 2023","780","tests","test_register_user_with_existing_email","TestRegisterUserWithExistingEmail","","","test_register_new_user","
        Test to verify registration through the Home page with existing email.
        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Tue Apr 04 10:34:42 GMT 2023","Tue Apr 04 10:34:43 GMT 2023","1035","tests","test_verify_product_quantity_in_cart","TestQuantityInCart","","","test_product_quantity_in_cart","
        Test to verify Product quantity in Cart
        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Tue Apr 04 10:33:15 GMT 2023","Tue Apr 04 10:33:16 GMT 2023","1452","tests","test_logout_user","TestLogoutUser","","","test_logout_user[chromium]","
        Test to verify user is logging out.
        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Tue Apr 04 10:35:02 GMT 2023","Tue Apr 04 10:35:03 GMT 2023","1024","tests","test_view_category_products","TestViewCategoryProducts","","","test_view_category_products","
        Test to verify View Category Products.
        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Tue Apr 04 10:34:27 GMT 2023","Tue Apr 04 10:34:30 GMT 2023","2908","tests","test_remove_products_from_cart","TestRemoveProductFromCart","","","test_remove_products_from_cart","
        Test to verify remove products from cart.
        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Tue Apr 04 10:34:40 GMT 2023","Tue Apr 04 10:34:40 GMT 2023","726","tests","test_subscription_in_the_cart_page","TestSubscriptionInTheCartPage","","","test_subscription_cart_page","
        Test to verify Subscription in Cart page.
        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Tue Apr 04 10:34:13 GMT 2023","Tue Apr 04 10:34:14 GMT 2023","1068","tests","test_products_page","TestVerifyProductsPage","","","test_products_page","
        Test to verify All Products and product detail page.
        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Tue Apr 04 10:32:46 GMT 2023","Tue Apr 04 10:32:47 GMT 2023","876","tests","test_add_to_cart_from_recommended_items","TestRecommendedItems","","","test_add_to_cart_recommended_product","
        Test to Add to cart from Recommended items.
        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Tue Apr 04 10:33:56 GMT 2023","Tue Apr 04 10:34:00 GMT 2023","3964","tests","test_search_products_and_verify_cart_after_login","TestSearchProductsAndVerifyCartAfterLogin","","","test_search_products_and_verify_cart_after_login[chromium]","
        Test to verify Search Products and Verify Cart After Login.
        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Tue Apr 04 10:34:45 GMT 2023","Tue Apr 04 10:34:48 GMT 2023","2962","tests","test_verify_scroll_up_using_arrow_button_and_scroll_down_functionality","TestScrollUpInHomePage","","","test_scroll_up_on_home_page","
        Test to Verify Scroll Up using 'Arrow' button and Scroll Down functionality.
        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Tue Apr 04 10:33:45 GMT 2023","Tue Apr 04 10:33:49 GMT 2023","4419","tests","test_place_order_register_while_checkout","TestPlaceOrderRegisterWhileCheckout","","","test_place_order_register_while_checkout[chromium]","
        Test to verify Register while Checkout.
        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Tue Apr 04 10:33:21 GMT 2023","Tue Apr 04 10:33:28 GMT 2023","7486","tests","test_place_order_login_before_checkout","TestPlaceOrderLoginBeforeCheckout","","","test_place_order_login_before_checkout[chromium]","
        Test to verify Login before Checkout.
        :param test_setup: setting up the browser and page objects
        :return: None
        "
